1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,16.33271918705556
89,7.894629933163176
90,0.0
91,6.032661069938015
92,10.535897349115299
93,19.436760465240663
94,24.061954252758255
95,6.7289634029147845
96,8.894425103750027
97,5.768955729961981
98,4.619904418586197
99,12.553936148340107
100,2.863781441031773
101,12.689941194831148
102,9.714747250673565
103,0.0
104,2.8444497475217436
105,11.442284981065761
106,11.0
107,0.0
108,11.55611880485889
109,0.0
110,0.0
111,11.42184914965959
112,15.581095402254068
113,23.94179854332559
114,5.216671617168682
115,9.250336416245366
116,6.321883296794115
117,13.865210004063634
118,0.7050063438693392
119,0.0
120,7.46530079485938
121,4.705672452990493
122,1.1418209545742957
123,0.0
124,4.156310370446673
125,0.15604748287034165
126,0.317941438431614
127,0.0
128,5.066044410464833
129,0.0
130,0.0
131,0.0
132,0.08727351754298525
133,6.336608917835612
134,6.642923024932395
135,5.33565126390913
136,5.462559295228665
137,0.0
138,0.0
139,0.5877960293553681
140,1.3675402301215454
141,0.9185848806036208
142,0.0
143,0.0
144,0.0
145,0.33276493350471054
146,0.0
147,1.1031578691152721
148,0.7834867700427075
149,3.617379709760867
150,3.673226503168038
151,0.10613754854709727
152,0.0
153,2.014606608681972
154,1.1226776206996805
155,3.4275096464248893
156,2.7073683571370886
157,3.1306624701272265
158,0.42953763178985555
159,2.5421043061076816
160,0.9948895998211793
161,1.0365282665518407
162,0.8979585818037813
163,0.05820145667441112
164,0.030228113373721485
165,0.24872448277459439
166,0.9522413805801776
167,1.6422340127220116
168,0.4190654480903728
169,0.7052523641465104
